learning_rate_list,momentum_list,number_of_epochs_list,batch_size_list1,batch_size_list2,batch_size_list3,batch_size_list4,accuracy_train_list,accuracy_validation_list,cross_entropy_list,validation_list,time_list
0.01,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.685485425212323,0.299183278811197,0.25
0.01,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.707878903972802,0.506698928624534,0.25
0.01,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.703388417368462,0.473474457618169,0.21875
0.01,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.697681022419108,0.505794127261926,0.234375
0.01,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.791360286050762,0.43123905995701,0.25
0.01,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.732437049166174,0.266534655007905,0.234375
0.01,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.771332939829285,0.308625966563882,0.234375
0.01,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.94454563564933,-0.232496346620349,0.234375
0.01,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.843989708822092,0.447043743775775,0.21875
0.01,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.808179552601236,0.315716619728134,0.21875
0.01,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.787787606837014,0.306093654160315,0.21875
0.01,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.787368390064791,0.328254112313841,0.234375
0.01,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.838886622037326,0.248218062741558,0.234375
0.01,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.753129011261419,-0.218606545030365,0.265625
0.01,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.940604545453499,-0.477080835849695,0.265625
0.01,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.783758783943238,0.273789641413132,0.21875
0.01,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.907638861894317,0.1595630213411,0.21875
0.01,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.775996435760799,0.449719063948039,0.25
0.01,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.890630806244963,-0.107749887540397,0.265625
0.01,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.789778273298711,0.363978786865426,0.21875
0.01,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.782738197628912,0.108543808766229,0.25
0.01,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.870704321114431,0.149848884462988,0.21875
0.01,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.786224194941675,0.120258233661428,0.234375
0.01,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.780432607508803,0.200840345567181,0.265625
0.01,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.626208456813196,0.39908332659023,0.234375
0.01,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.770649669192831,0.275826694181374,0.234375
0.01,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.849793632493065,0.194520926218084,0.25
0.01,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.848889937069377,0.3264525916227,0.265625
0.01,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.782721292028226,0.328015620509082,0.25
0.01,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.756007340827235,0.393219587988084,0.234375
0.01,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.734883943965446,0.389662489151573,0.1875
0.01,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.76754290865401,0.423377480676862,0.234375
0.01,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.653472515484288,0.205280099694248,0.25
0.01,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.706461757826777,0.250694638344044,0.21875
0.03,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.82547659774017,0.302708187952983,0.234375
0.03,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.624880864031836,0.360644800782599,0.265625
0.03,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.80489477966107,0.364319226733422,0.25
0.03,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.715561123988542,0.353791926008606,0.234375
0.03,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.769619928121903,0.229931636883125,0.25
0.03,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.925377003243117,-0.13782651621465,0.234375
0.03,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.712694581532555,0.283846743929066,0.234375
0.03,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.55361129543411,0.315765755305623,0.265625
0.03,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.883787185495118,-0.155731021457673,0.265625
0.03,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.714720869711328,0.386563218423584,0.21875
0.03,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.754903669490098,0.499879570613894,0.234375
0.03,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.687256616391254,0.572060935755945,0.25
0.03,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.791948648929047,0.339958828947396,0.234375
0.03,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.807693730844448,0.549461916843649,0.265625
0.03,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.765987022859645,0.174876598164556,0.234375
0.03,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.826786598459803,0.33842671282818,0.28125
0.03,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.765493114964565,0.482687787501892,0.25
0.03,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.912242341295478,-0.375504345937045,0.21875
0.03,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.782744022444703,0.304579035162531,0.234375
0.03,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.892070565426828,0.156147355062494,0.25
0.03,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.711542206086384,0.253454435241309,0.21875
0.03,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.93955083128607,-0.425242634510967,0.25
0.03,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.636967559723916,0.304758180772966,0.28125
0.03,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.748680492123524,0.33957536889909,0.21875
0.03,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.714587992697124,0.276155239507544,0.203125
0.03,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.787225917270688,0.478256678053669,0.25
0.03,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.803803834629516,0.421194096646924,0.234375
0.03,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.739410568379157,0.259482998028959,0.234375
0.03,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.752986653033769,0.37553829966817,0.21875
0.03,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.76400165373648,0.324637197171753,0.265625
0.03,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.864695245184493,0.307873942586213,0.203125
0.03,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.825517572537294,-0.06021658529148,0.234375
0.03,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.692080711289481,0.486078217809513,0.25
0.03,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.771804026721513,0.392010482089122,0.21875
0.03,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.948689006880583,-0.547503781014354,0.28125
0.03,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.873904402466118,0.245653249559448,0.265625
0.03,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.774528133624202,0.604056277815525,0.25
0.03,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.729506124047511,0.52369449789088,0.21875
0.03,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.741663374716065,0.104184274806891,0.28125
0.03,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.788158562521645,0.44833491635707,0.28125
0.03,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.68054452746399,0.349587795649758,0.234375
0.03,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.844217566241595,0.243271882232725,0.234375
0.03,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.838328955909956,0.0230886865938833,0.203125
0.03,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.705080664336094,0.415146557727642,0.21875
0.03,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.772925163587269,0.439386380137261,0.25
0.03,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.860866457152188,0.255571848905291,0.25
0.03,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.828792522541601,0.154462485879382,0.265625
0.03,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.914010723870423,-0.134051907075135,0.25
0.1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.724866686409757,0.380813309907204,0.234375
0.1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.685493597229175,0.451152328773235,0.203125
0.1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.763696430044428,0.40360335320732,0.21875
0.1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.745617886399474,0.610925579910653,0.25
0.1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.740369263873826,0.379025962395069,0.21875
0.1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.752929115495424,0.432052359746428,0.203125
0.1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.843285298134008,0.497364003714396,0.265625
0.1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.703961259724458,0.493251231314911,0.25
0.1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.806369305300389,0.317295263081438,0.21875
0.1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.720446292175452,0.370561616972834,0.171875
0.1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.889711231133525,0.336740986999399,0.234375
0.1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.765075371792722,0.395004826628866,0.203125
0.1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.779516100582892,0.16213218972682,0.234375
0.1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.803711331600061,0.21645450419496,0.21875
0.1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.727201229183871,0.446377068831077,0.234375
0.1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.745186898619821,0.382097768444935,0.25
0.1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.709681732727011,0.492905683210476,0.28125
0.1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.702942520908769,0.140340509980515,0.21875
0.1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.661449615013783,0.0796733145272525,0.234375
0.1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.65238102578312,0.413595604427621,0.21875
0.1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.809311038568733,0.557327954385188,0.234375
0.1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.913847031847136,0.23653275693698,0.265625
0.1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.667532109820758,0.405437229687661,0.265625
0.1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.723457360871549,0.266390054317776,0.234375
0.1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.743545766270328,0.323299901396917,0.21875
0.1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.802542952051508,0.382800528149979,0.21875
0.1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.780641991440515,0.485180734938151,0.21875
0.1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.816154086213256,0.3720895839568,0.21875
0.1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.815293957717867,0.0496236790474611,0.234375
0.1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.755282884144888,0.257821040322033,0.234375
0.1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.877494229499987,-0.207827965184368,0.265625
0.1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.616074857261054,0.386767029123002,0.296875
0.1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.757090005257561,0.370194395605655,0.21875
0.1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.74842029682738,0.384935106603231,0.234375
0.1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.723563190640824,0.456359498840142,0.234375
0.1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.685715237199288,0.226929408167387,0.234375
0.1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.759613671125553,0.349780970099504,0.265625
0.1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.711592000045179,0.369099989688752,0.21875
0.1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.757200565950039,0.388391192593372,0.234375
0.1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.812766974030324,0.421931409474771,0.265625
0.1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.849634370261749,0.0300957170223629,0.234375
0.1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.8693776270605,-0.104536071997338,0.265625
0.1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.840920415941427,0.313033170343606,0.25
0.1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.622127447466517,0.216206426591765,0.25
0.1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.745930909657589,0.366104777950169,0.21875
0.1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.841197230982211,0.146511077924937,0.203125
0.1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.790926957804595,0.339421153304732,0.203125
0.1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.908162397831194,0.00355977404992758,0.265625
0.3,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.767573898626519,0.421497752984082,0.28125
0.3,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.780944907026184,0.506382228570423,0.21875
0.3,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.773029886808775,0.289938959190509,0.1875
0.3,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.815720492037494,0.440055114580265,0.203125
0.3,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.813204319892832,-0.421899674688774,0.296875
0.3,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.773902702033753,0.394618078716791,0.21875
0.3,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.921226199226155,0.268596087810017,0.203125
0.3,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.878040648187547,0.133585886386223,0.21875
0.3,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.785366644055678,0.257303372728856,0.265625
0.3,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.8750478216124,-0.100494021351652,0.265625
0.3,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.860144359683038,0.128227824943257,0.25
0.3,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.676726296099065,0.345427772952514,0.265625
0.3,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.774885971441923,0.534718322548342,0.28125
0.3,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.721629606506696,0.00607909792529304,0.296875
0.3,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.724960150325362,0.222266191163633,0.25
0.3,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.77337639784592,0.38155263689013,0.25
0.3,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.770810870032546,0.348255908783799,0.265625
0.3,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.72501193747138,0.364585067544472,0.25
0.3,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.716801359167603,0.264771496904198,0.234375
0.3,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.76551140217787,0.220800095701296,0.28125
0.3,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.775426448233368,0.387950425829766,0.25
0.3,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.727771076085484,0.561085711771397,0.234375
0.3,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.672143751480668,0.542714526962744,0.265625
0.3,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.823365241920466,0.230366578200479,0.28125
0.3,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.823929688952198,0.120918514212722,0.25
0.3,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.821911563394262,0.43939991115182,0.25
0.3,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.748709592117813,0.382534706014174,0.28125
0.3,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.804863974106904,0.583706983858847,0.265625
0.3,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.739655145128495,0.329196266274741,0.28125
0.3,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.71370917453786,0.4502141888334,0.21875
0.3,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.774288424526876,0.450320183410767,0.28125
0.3,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.809765094698849,0.0973721433913513,0.34375
0.3,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.736354415144336,0.465570454682714,0.28125
0.3,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.809622696600272,0.287370574049764,0.25
0.3,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.74597135452066,0.194144479866085,0.265625
0.3,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.794498532289528,0.437470034524646,0.3125
0.3,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.728239673018283,0.265574832187233,0.21875
0.3,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.69748906867874,0.0200800324403796,0.21875
0.3,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.777077970378701,0.315565784024047,0.234375
0.3,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.742871452598382,0.149909369408556,0.203125
0.3,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.634548129198353,0.316583646850013,0.25
0.3,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.656954707993161,0.395456397293342,0.234375
0.3,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.687755516220749,0.331824538666659,0.25
0.3,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.88067609926138,0.183544982526335,0.25
0.3,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.853602315625465,0.291608342274798,0.265625
0.3,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.73466812849266,0.513919057877439,0.25
0.3,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.88764547025665,0.112686762073879,0.265625
0.3,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.738989515737959,0.30474425084353,0.265625
1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.802351421640806,0.445726177343423,0.234375
1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.695674211660913,0.398223780329891,0.265625
1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.805241122119005,0.239050851704979,0.25
1,0.5,10,16,32,64,128,0.461883408071749,0.285714285714286,0.701906420544676,0.273262091513971,0.25
1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.728249201397508,0.403079007283955,0.234375
1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.659357820575406,0.215718051084609,0.25
1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.602716122315397,0.412687067790016,0.265625
1,0.5,20,16,32,64,128,0.461883408071749,0.285714285714286,0.87712791455781,-0.0872092339485611,0.296875
1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.776372909648815,0.385060120970123,0.25
1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.687835351265756,0.355571729229444,0.21875
1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.807778906075289,0.376089200016564,0.265625
1,0.5,30,16,32,64,128,0.461883408071749,0.285714285714286,0.773949399154776,0.376454388245615,0.21875
1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.684822020409203,0.320045482108443,0.203125
1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.764839931622017,0.372571410588042,0.203125
1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.643441593885209,0.352234431144115,0.234375
1,0.6,10,16,32,64,128,0.461883408071749,0.285714285714286,0.835614024941618,0.551629475991413,0.21875
1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.774214945293609,-0.0170604117368029,0.28125
1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.72192144668099,0.44094506838418,0.234375
1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.680559486325135,0.269522793738379,0.21875
1,0.6,20,16,32,64,128,0.461883408071749,0.285714285714286,0.733141738725304,0.385836809713716,0.21875
1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.649531885997343,0.384633481600235,0.265625
1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.717454524700464,0.313355787760245,0.21875
1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.656284161216221,0.40587088374665,0.25
1,0.6,30,16,32,64,128,0.461883408071749,0.285714285714286,0.849550980443931,-0.293104143144561,0.265625
1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.744507510332614,0.53780754529956,0.25
1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.771598574354991,0.11023350631665,0.25
1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.808665573750901,-0.547276154978082,0.21875
1,0.7,10,16,32,64,128,0.461883408071749,0.285714285714286,0.794424338078233,0.509573882131911,0.265625
1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.767325522720081,0.259482295953733,0.25
1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.721793751145785,0.286510039666315,0.203125
1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.756009397707013,0.294849369989262,0.21875
1,0.7,20,16,32,64,128,0.461883408071749,0.285714285714286,0.78838501104293,0.426231121850075,0.25
1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.600847571351866,0.410002471807316,0.234375
1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.784162411889193,0.27360649058282,0.25
1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.740424899728383,0.222743194956467,0.265625
1,0.7,30,16,32,64,128,0.461883408071749,0.285714285714286,0.824992723313286,0.19067635907771,0.375
1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.801120617655819,0.458506406158491,0.25
1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.722831205618635,0.180439801053779,0.28125
1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.734782146446322,0.468897520881923,0.6875
1,0.9,10,16,32,64,128,0.461883408071749,0.285714285714286,0.742900768930047,0.190260955568825,0.515625
1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.7712079639487,0.433343697525847,0.25
1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.78642808720675,0.41988976117005,0.25
1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.766873905675233,0.213553362261261,0.234375
1,0.9,20,16,32,64,128,0.461883408071749,0.285714285714286,0.877319839515538,0.120317389374147,0.25
1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.749901486355256,0.38146934952276,0.25
1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.808342310960014,0.431563357568365,0.265625
1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.608512926981384,0.166630512779909,0.234375
1,0.9,30,16,32,64,128,0.461883408071749,0.285714285714286,0.753074141459389,0.453594240679817,0.234375
0.001,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.761719301537836,0.559594368071487,0.234375
0.001,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.721356550441002,0.527183078654519,0.234375
0.001,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.775619013379339,0.62182778773888,0.234375
0.001,0.5,10,16,32,64,128,0.434977578475336,0.446428571428571,0.821829647953018,0.462505604496033,0.28125
0.001,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.828198694433562,0.526359245244532,0.203125
0.001,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.847026432244823,0.241895990030571,0.21875
0.001,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.913183768907101,-0.0341278605990245,0.25
0.001,0.5,20,16,32,64,128,0.434977578475336,0.446428571428571,0.823098291487239,0.511718413008173,0.28125
0.001,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.694202227276654,0.514900370643526,0.265625
0.001,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.805412734919689,0.570355896102458,0.234375
0.001,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.750308743223347,0.476562848755916,0.234375
0.001,0.5,30,16,32,64,128,0.434977578475336,0.446428571428571,0.894704798532687,0.132224791673568,0.28125
0.001,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.777373746909146,0.441696501292599,0.265625
0.001,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.808785031526465,0.491122542318158,0.25
0.001,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.833537663122501,0.505334177845823,0.265625
0.001,0.6,10,16,32,64,128,0.434977578475336,0.446428571428571,0.801100240831681,0.368443479280542,0.25
0.001,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.83489748825084,0.49345447802963,0.25
0.001,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.592586968677748,0.529711919791633,0.265625
0.001,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.831472129919203,0.408181172501095,0.234375
0.001,0.6,20,16,32,64,128,0.434977578475336,0.446428571428571,0.884550432850342,0.366056650145789,0.25
0.001,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.813953994643416,0.442977885520661,0.34375
0.001,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.757305903316791,0.442430210600186,0.265625
0.001,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.832051622442992,0.289978926339712,0.265625
0.001,0.6,30,16,32,64,128,0.434977578475336,0.446428571428571,0.871634049908589,0.0131757666635509,0.265625
0.001,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.737879517866636,0.206586455968409,0.234375
0.001,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.749649230470674,0.585213295744293,0.234375
0.001,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.830105323345816,0.542384957563288,0.203125
0.001,0.7,10,16,32,64,128,0.434977578475336,0.446428571428571,0.749585517138349,0.404285161820062,0.25
0.001,0.7,20,16,32,64,128,0.434977578475336,0.446428571428571,0.780733029029504,0.541405625788892,0.25
